_id,Tip imobil,Tip strada,Denumire strada,Zona,S utila,Pret tranzactie LEI,An constructie imobil,Perioada tranzactie
354,apartament,Bulevard,CHISINAU,pantelimon,26.7,218961,1983.0,2024-T4
355,apartament,Bulevard,CHISINAU,pantelimon,28.08,204045,1992.0,2024-T3
356,apartament,Bulevard,CHISINAU,pantelimon,28.46,256289,1980.0,2024-T2
357,apartament,Bulevard,CHISINAU,pantelimon,28.48,278482,1982.0,2024-T3
358,apartament,Bulevard,CHISINAU,pantelimon,30.92,173863,1976.0,2024-T1
359,apartament,Bulevard,CHISINAU,pantelimon,31.02,236022,1982.0,2024-T2
360,apartament,Bulevard,CHISINAU,pantelimon,31.05,206500,1982.0,2024-T1
361,apartament,Bulevard,CHISINAU,pantelimon,32.28,191168,1982.0,2024-T3
362,apartament,Bulevard,CHISINAU,pantelimon,49.14,308319,1975.0,2024-T3
363,apartament,Bulevard,CHISINAU,pantelimon,49.7,328304,1975.0,2024-T3
364,apartament,Bulevard,CHISINAU,pantelimon,65.2,372825,1981.0,2024-T1
365,apartament,Bulevard,CHISINAU,pantelimon,57.0,352663,1978.0,2024-T3
366,apartament,Bulevard,CHISINAU,pantelimon,49.2,353275,1984.0,2024-T3
367,apartament,Bulevard,CHISINAU,pantelimon,64.6,422943,1984.0,2024-T2
368,apartament,Bulevard,CHISINAU,pantelimon,49.6,392630,1985.0,2024-T3
369,apartament,Bulevard,CHISINAU,pantelimon,65.0,425000,1985.0,2024-T1
370,apartament,Bulevard,CHISINAU,pantelimon,23.23,283649,1973.0,2024-T2
371,apartament,Bulevard,CHISINAU,pantelimon,50.88,338389,1984.0,2024-T2
372,apartament,Bulevard,CHISINAU,pantelimon,64.4,472366,1986.0,2024-T1
373,apartament,Bulevard,CHISINAU,pantelimon,84.5,519365,1992.0,2024-T3
374,apartament,Bulevard,CHISINAU,pantelimon,48.51,39850,1986.0,2024-T3
375,apartament,Bulevard,CHISINAU,pantelimon,32.82,263494,1976.0,2024-T3
376,apartament,Bulevard,CHISINAU,pantelimon,41.5,325000,1977.0,2024-T4
377,apartament,Bulevard,CHISINAU,pantelimon,50.7,327500,1983.0,2024-T2
378,apartament,Bulevard,CHISINAU,pantelimon,67.13,577007,1982.0,2024-T3
379,apartament,Bulevard,CHISINAU,pantelimon,49.71,298227,1982.0,2024-T2
380,apartament,Bulevard,CHISINAU,pantelimon,65.8,344466,1983.0,2024-T4
381,apartament,Bulevard,CHISINAU,pantelimon,77.2,547393,1984.0,2024-T2
382,apartament,Bulevard,CHISINAU,pantelimon,28.85,231374,1984.0,2024-T3
383,apartament,Bulevard,CHISINAU,pantelimon,30.1,228933,1980.0,2024-T2
384,apartament,Bulevard,CHISINAU,pantelimon,29.3,174139,1983.0,2024-T2
385,apartament,Bulevard,CHISINAU,pantelimon,29.6,278682,1980.0,2024-T4
386,apartament,Bulevard,CHISINAU,pantelimon,29.71,264736,1983.0,2024-T1
387,apartament,Bulevard,CHISINAU,pantelimon,31.02,258746,1987.0,2024-T4
388,apartament,Bulevard,CHISINAU,pantelimon,32.4,190000,1991.0,2024-T3
389,apartament,Bulevard,CHISINAU,pantelimon,32.45,320000,1982.0,2024-T3
390,apartament,Bulevard,CHISINAU,pantelimon,53.4,388135,1983.0,2024-T1
391,apartament,Bulevard,CHISINAU,pantelimon,54.4,442500,1983.0,2024-T3
393,apartament,Bulevard,DACIA,centrala,12.07,109467,1928.0,2024-T2
394,apartament,Bulevard,DACIA,centrala,98.32,546590,1932.0,2024-T1
395,apartament,Bulevard,DACIA,centrala,34.05,362500,1936.0,2024-T4
397,apartament,Bulevard,DACIA,centrala,51.005,610935,1942.0,2024-T1
398,apartament,Bulevard,DACIA,centrala,88.3,388135,1969.0,2024-T3
399,apartament,Bulevard,DACIA,centrala,38.08,467781,1969.0,2024-T4
400,apartament,Bulevard,DACIA,centrala,40.65,249232,1968.0,2024-T4
401,apartament,Bulevard,DACIA,centrala,84.5,537516,1969.0,2024-T1
402,apartament,Bulevard,DIMITRIE POMPEIU,pipera sud,54.7,388135,2020.0,2024-T1
403,apartament,Bulevard,DIMITRIE POMPEIU,pipera sud,55.9,388135,2020.0,2024-T2
404,apartament,Bulevard,DIMITRIE POMPEIU,pipera sud,46.5,572332,2024.0,2024-T4
405,apartament,Bulevard,DIMITRIE POMPEIU,pipera sud,46.6,650847,2024.0,2024-T4
406,apartament,Bulevard,DIMITRIE POMPEIU,pipera sud,46.7,624750,2024.0,2024-T4
407,apartament,Bulevard,DIMITRIE POMPEIU,pipera sud,49.6,388135,2024.0,2024-T4
408,apartament,Bulevard,DIMITRIE POMPEIU,pipera sud,46.6,545000,2024.0,2024-T4
409,apartament,Bulevard,DIMITRIE POMPEIU,pipera sud,18.3,97035,1980.0,2024-T2
410,apartament,Bulevard,DIMITRIE POMPEIU,pipera sud,21.1,49761,1972.0,2024-T2
411,apartament,Bulevard,EMANUEL PAKE-PROTOPOPESCU,centrala,69.38,521766,1942.0,2024-T2
412,apartament,Bulevard,EMANUEL PAKE-PROTOPOPESCU,centrala,54.49,358178,1968.0,2024-T1
413,apartament,Bulevard,EMANUEL PAKE-PROTOPOPESCU,centrala,29.67,262759,1933.0,2024-T2
414,casa,Bulevard,EMANUEL PAKE-PROTOPOPESCU,centrala,51.005,388135,1995.0,2024-T3
415,casa,Bulevard,EMANUEL PAKE-PROTOPOPESCU,centrala,51.005,388135,1932.0,2024-T3
416,apartament,Bulevard,EMANUEL PAKE-PROTOPOPESCU,centrala,45.7,198996,1930.0,2024-T3
417,casa,Bulevard,EMANUEL PAKE-PROTOPOPESCU,centrala,51.005,388135,2024.0,2024-T4
418,apartament,Bulevard,EMANUEL PAKE-PROTOPOPESCU,centrala,87.26,671908,1936.0,2024-T2
419,apartament,Bulevard,FERDINAND I,centrala,69.82,473256,1983.0,2024-T4
420,apartament,Bulevard,FERDINAND I,centrala,49.32,393111,1983.0,2024-T1
421,apartament,Bulevard,FERDINAND I,centrala,50.66,522333,1983.0,2024-T4
422,apartament,Bulevard,FERDINAND I,centrala,65.52,282500,1985.0,2024-T3
423,apartament,Bulevard,FERDINAND I,iancului,58.26,532464,2012.0,2024-T2
424,apartament,Bulevard,FERDINAND I,centrala,43.71,283637,1961.0,2024-T2
425,apartament,Bulevard,FERDINAND I,centrala,24.92,210000,1977.0,2024-T3
426,apartament,Bulevard,FERDINAND I,centrala,42.89,348229,1965.0,2024-T4
427,apartament,Bulevard,FERDINAND I,iancului,54.22,472743,1980.0,2024-T3
428,apartament,Bulevard,FERDINAND I,centrala,42.3,253623,1962.0,2024-T1
429,apartament,Bulevard,FERDINAND I,iancului,29.1,28500,1992.0,2024-T2
430,apartament,Bulevard,FERDINAND I,iancului,58.22,517566,1981.0,2024-T4
431,apartament,Bulevard,FERDINAND I,centrala,44.17,304446,1961.0,2024-T4
432,apartament,Bulevard,FERDINAND I,iancului,90.9,522532,1947.0,2024-T3
433,apartament,Bulevard,FERDINAND I,centrala,44.1,360000,1962.0,2024-T2
434,apartament,Bulevard,FERDINAND I,centrala,46.27,360738,1961.0,2024-T3
435,apartament,Bulevard,FERDINAND I,centrala,44.53,95000,1961.0,2024-T4
436,apartament,Bulevard,FERDINAND I,centrala,44.3,235000,1962.0,2024-T4
437,apartament,Bulevard,FERDINAND I,colentina,45.6,303487,1973.0,2024-T4
438,apartament,Bulevard,FERDINAND I,colentina,46.5,298500,1961.0,2024-T4
439,apartament,Bulevard,FERDINAND I,colentina,56.06,367214,1960.0,2024-T2
440,apartament,Bulevard,FERDINAND I,iancului,73.43,408017,1968.0,2024-T2
441,apartament,Bulevard,FERDINAND I,iancului,57.8,335670,1967.0,2024-T4
442,apartament,Bulevard,FERDINAND I,iancului,73.28,472492,1968.0,2024-T2
443,apartament,Bulevard,FERDINAND I,iancului,58.68,424000,1970.0,2024-T3
444,apartament,Bulevard,FERDINAND I,colentina,71.36,308586,1934.0,2024-T3
445,apartament,Bulevard,FERDINAND I,centrala,25.15,180000,1940.0,2024-T2
446,apartament,Bulevard,FERDINAND I,centrala,45.09,333200,1950.0,2024-T3
447,apartament,Bulevard,FERDINAND I,centrala,25.6,199064,1948.0,2024-T2
448,apartament,Bulevard,FERDINAND I,centrala,43.46,387660,1956.0,2024-T1
449,apartament,Bulevard,FERDINAND I,centrala,44.39,323512,1960.0,2024-T4
450,apartament,Bulevard,FERDINAND I,centrala,76.79,325000,1960.0,2024-T4
451,apartament,Bulevard,FERDINAND I,centrala,43.81,477772,2010.0,2024-T2
452,apartament,Bulevard,FERDINAND I,centrala,49.15,388135,2010.0,2024-T4
453,apartament,Bulevard,FERDINAND I,centrala,51.005,628932,2010.0,2024-T1
454,apartament,Bulevard,FERDINAND I,centrala,91.38,596484,2008.0,2024-T4
455,apartament,Bulevard,FERDINAND I,colentina,63.18,447254,1984.0,2024-T2
456,apartament,Bulevard,FERDINAND I,colentina,76.79,327000,1984.0,2024-T1
457,apartament,Bulevard,GARA OBOR,iancului,58.2,338368,1961.0,2024-T1
458,apartament,Bulevard,GARA OBOR,iancului,58.07,223650,1960.0,2024-T2
460,casa,Bulevard,GARA OBOR,iancului,51.005,169128,1944.0,2024-T1
461,apartament,Bulevard,GHICA TEI,tei,63.48,497614,1980.0,2024-T2
462,apartament,Bulevard,GHICA TEI,tei,65.45,515067,1984.0,2024-T2
463,apartament,Bulevard,GHICA TEI,tei,65.9,473100,1983.0,2024-T2
464,apartament,Bulevard,GHICA TEI,tei,64.4,597104,1983.0,2024-T4
465,casa,Bulevard,GHICA TEI,tei,51.005,388135,1960.0,2024-T1
466,apartament,Bulevard,GHICA TEI,tei,36.11,248840,1987.0,2024-T3
467,apartament,Bulevard,GHICA TEI,tei,36.25,179031,1987.0,2024-T1
468,apartament,Bulevard,GHICA TEI,tei,37.54,280805,1986.0,2024-T2
469,apartament,Bulevard,GHICA TEI,tei,36.8,248775,1986.0,2024-T4
470,apartament,Bulevard,GHICA TEI,tei,37.32,248804,1986.0,2024-T1
471,apartament,Bulevard,LACUL TEI,tei,67.6,517576,1978.0,2024-T3
472,apartament,Bulevard,LACUL TEI,tei,68.18,639557,1978.0,2024-T4
473,apartament,Bulevard,LACUL TEI,tei,83.02,597000,1977.0,2024-T4
474,apartament,Bulevard,LACUL TEI,tei,84.4,572248,1978.0,2024-T3
476,apartament,Bulevard,LACUL TEI,tei,62.97,469892,1979.0,2024-T4
477,apartament,Bulevard,LACUL TEI,tei,67.2,467772,1978.0,2024-T4
478,apartament,Bulevard,LACUL TEI,tei,75.8,482668,1976.0,2024-T3
479,apartament,Bulevard,LACUL TEI,tei,83.15,417263,1986.0,2024-T2
480,apartament,Bulevard,LACUL TEI,tei,64.67,390129,1977.0,2024-T1
481,apartament,Bulevard,LACUL TEI,tei,74.2,398022,1975.0,2024-T2
482,apartament,Bulevard,LACUL TEI,tei,64.15,486300,1976.0,2024-T1
483,apartament,Bulevard,LACUL TEI,tei,64.59,528998,1975.0,2024-T1
484,apartament,Bulevard,LACUL TEI,tei,50.21,390529,1979.0,2024-T3
485,apartament,Bulevard,LACUL TEI,tei,64.2,571596,1979.0,2024-T3
486,apartament,Bulevard,LACUL TEI,tei,65.03,447858,1979.0,2024-T2
487,apartament,Bulevard,LACUL TEI,tei,65.36,325745,1979.0,2024-T1
488,apartament,Bulevard,LACUL TEI,tei,79.61,77000,1979.0,2024-T3
489,apartament,Bulevard,LACUL TEI,tei,81.87,388135,1977.0,2024-T2
490,apartament,Bulevard,LACUL TEI,tei,65.77,388135,1980.0,2024-T3
491,apartament,Bulevard,LACUL TEI,tei,35.26,285000,1975.0,2024-T4
492,apartament,Bulevard,LACUL TEI,tei,64.11,534579,1976.0,2024-T3
494,apartament,Bulevard,LACUL TEI,tei,36.41,253587,1975.0,2024-T1
495,apartament,Bulevard,LACUL TEI,tei,59.08,422986,1975.0,2024-T2
496,apartament,Bulevard,LACUL TEI,tei,60.33,383098,1976.0,2024-T1
497,apartament,Bulevard,LACUL TEI,tei,61.32,410174,1975.0,2024-T1
498,apartament,Bulevard,LACUL TEI,tei,62.2,398037,1976.0,2024-T4
499,apartament,Bulevard,LACUL TEI,tei,64.1,348117,1975.0,2024-T1
500,apartament,Bulevard,LACUL TEI,tei,65.67,226000,1975.0,2024-T1
501,apartament,Bulevard,LACUL TEI,tei,76.79,517275,1976.0,2024-T3
502,apartament,Bulevard,LACUL TEI,tei,51.005,388135,2006.0,2024-T2
503,apartament,Bulevard,LACUL TEI,tei,53.9,572182,1982.0,2024-T3
504,apartament,Bulevard,LACUL TEI,tei,67.27,621825,1991.0,2024-T4
505,apartament,Bulevard,LACUL TEI,tei,61.2,612927,1986.0,2024-T2
506,apartament,Bulevard,LACUL TEI,tei,48.7,423028,2022.0,2024-T4
507,apartament,Bulevard,LACUL TEI,tei,49.4,650076,2022.0,2024-T3
508,apartament,Bulevard,LACUL TEI,tei,51.63,654000,2022.0,2024-T4
509,apartament,Bulevard,LACUL TEI,tei,50.8,650808,2022.0,2024-T2
510,apartament,Bulevard,LACUL TEI,tei,51.6,650873,2022.0,2024-T2
511,apartament,Bulevard,LACUL TEI,tei,37.61,516952,2022.0,2024-T1
512,apartament,Bulevard,LACUL TEI,tei,48.02,362000,1979.0,2024-T4
513,apartament,Bulevard,LACUL TEI,tei,47.9,517535,1978.0,2024-T4
514,apartament,Bulevard,LACUL TEI,tei,50.8,415061,1978.0,2024-T2
515,apartament,Bulevard,LACUL TEI,tei,51.3,432999,1978.0,2024-T4
516,apartament,Bulevard,LACUL TEI,tei,51.9,323121,1979.0,2024-T3
517,apartament,Bulevard,LACUL TEI,tei,43.09,397696,1978.0,2024-T1
518,apartament,Bulevard,LACUL TEI,tei,43.74,388135,1978.0,2024-T2
519,apartament,Bulevard,LACUL TEI,tei,60.95,564651,1982.0,2024-T4
520,apartament,Bulevard,LACUL TEI,tei,64.6,403094,1978.0,2024-T1
523,apartament,Calea,MOSILOR,centrala,51.005,644184,1940.0,2024-T3
524,apartament,Calea,MOSILOR,centrala,88.6,472786,1937.0,2024-T2
525,apartament,Calea,MOSILOR,centrala,51.005,348390,2010.0,2024-T3
526,apartament,Calea,MOSILOR,centrala,24.17,129358,1939.0,2024-T2
527,apartament,Calea,MOSILOR,centrala,57.96,150000,1940.0,2024-T4
528,apartament,Calea,MOSILOR,centrala,51.005,510101,1938.0,2024-T2
529,apartament,Calea,MOSILOR,centrala,50.68,462731,1983.0,2024-T2
530,apartament,Calea,MOSILOR,centrala,65.52,621963,1983.0,2024-T1
531,apartament,Calea,MOSILOR,centrala,46.91,547052,1983.0,2024-T4
532,apartament,Calea,MOSILOR,centrala,41.08,74538,2020.0,2024-T3
533,apartament,Calea,MOSILOR,centrala,78.49,388135,1982.0,2024-T2
534,apartament,Calea,MOSILOR,centrala,83.7,388135,1982.0,2024-T4
535,apartament,Calea,MOSILOR,centrala,65.0,574151,1983.0,2024-T1
536,apartament,Calea,MOSILOR,centrala,48.7,410495,1982.0,2024-T3
537,apartament,Calea,MOSILOR,centrala,79.0,636838,1981.0,2024-T1
538,apartament,Calea,MOSILOR,centrala,79.1,696430,1981.0,2024-T3
539,apartament,Calea,MOSILOR,centrala,29.07,348328,1982.0,2024-T4
540,apartament,Calea,MOSILOR,centrala,29.79,273642,1982.0,2024-T3
541,apartament,Calea,MOSILOR,centrala,50.88,614198,1982.0,2024-T4
542,apartament,Calea,MOSILOR,centrala,48.77,488040,1982.0,2024-T4
543,apartament,Calea,MOSILOR,centrala,47.94,591572,2013.0,2024-T1
544,apartament,Calea,MOSILOR,centrala,51.29,492723,1981.0,2024-T1
545,apartament,Calea,MOSILOR,centrala,73.77,546700,1982.0,2024-T1
546,apartament,Calea,MOSILOR,centrala,79.1,388135,1983.0,2024-T2
547,apartament,Calea,MOSILOR,centrala,85.62,388135,1980.0,2024-T4
548,apartament,Calea,MOSILOR,centrala,33.8,286698,1992.0,2024-T1
549,apartament,Calea,MOSILOR,centrala,34.05,268763,1991.0,2024-T3
550,apartament,Calea,MOSILOR,centrala,48.09,482466,1980.0,2024-T3
551,apartament,Calea,MOSILOR,centrala,65.31,617011,1980.0,2024-T4
552,apartament,Calea,MOSILOR,centrala,80.59,388135,1980.0,2024-T3
553,apartament,Calea,MOSILOR,centrala,49.94,430000,1991.0,2024-T1
554,apartament,Calea,MOSILOR,centrala,48.02,423053,1981.0,2024-T4
555,apartament,Calea,MOSILOR,centrala,48.2,199040,1980.0,2024-T3
556,apartament,Calea,MOSILOR,centrala,77.66,388135,1998.0,2024-T2
557,apartament,Calea,MOSILOR,centrala,34.48,223934,1979.0,2024-T4
558,apartament,Calea,MOSILOR,centrala,50.8,388167,1933.0,2024-T2
559,apartament,Calea,MOSILOR,centrala,81.13,388135,1981.0,2024-T2
560,apartament,Calea,MOSILOR,centrala,47.58,467180,1981.0,2024-T2
561,apartament,Calea,MOSILOR,centrala,49.97,643615,1981.0,2024-T3
562,apartament,Calea,MOSILOR,centrala,66.46,601430,1981.0,2024-T2
563,apartament,Calea,MOSILOR,centrala,49.3,358171,1980.0,2024-T2
564,apartament,Calea,MOSILOR,centrala,25.86,174184,1973.0,2024-T1
565,apartament,Calea,MOSILOR,centrala,28.88,186390,1935.0,2024-T4
566,apartament,Calea,MOSILOR,centrala,66.62,405444,1980.0,2024-T4
567,apartament,Calea,MOSILOR,centrala,64.6,609626,1980.0,2024-T2
568,apartament,Calea,MOSILOR,centrala,49.0,423000,1983.0,2024-T3
569,apartament,Calea,MOSILOR,centrala,66.63,606817,1980.0,2024-T1
570,apartament,Calea,MOSILOR,centrala,65.0,422824,1982.0,2024-T2
571,apartament,Calea,MOSILOR,centrala,65.0,388135,1983.0,2024-T3
572,apartament,Calea,MOSILOR,centrala,62.76,388135,1982.0,2024-T2
573,apartament,Calea,MOSILOR,centrala,51.19,437421,1982.0,2024-T1
574,apartament,Calea,MOSILOR,centrala,80.0,388135,1982.0,2024-T4
575,apartament,Calea,MOSILOR,centrala,49.87,584727,1982.0,2024-T4
576,apartament,Calea,MOSILOR,centrala,65.1,521853,1982.0,2024-T3
577,apartament,Calea,MOSILOR,centrala,67.4,646633,1982.0,2024-T1
578,apartament,Calea,MOSILOR,centrala,49.62,496650,1982.0,2024-T1
579,apartament,Calea,MOSILOR,centrala,50.4,494900,1982.0,2024-T3
580,apartament,Calea,MOSILOR,centrala,51.27,219673,1982.0,2024-T4
581,apartament,Calea,MOSILOR,centrala,65.86,432530,1982.0,2024-T4
582,apartament,Calea,MOSILOR,centrala,53.5,457166,1982.0,2024-T2
583,apartament,Calea,MOSILOR,centrala,48.0,423028,1980.0,2024-T2
584,apartament,Calea,MOSILOR,centrala,79.22,568584,1980.0,2024-T4
585,apartament,Calea,MOSILOR,centrala,45.2,397536,1993.0,2024-T3
586,apartament,Calea,MOSILOR,centrala,67.22,597000,1982.0,2024-T1
587,apartament,Calea,MOSILOR,centrala,67.41,678898,1982.0,2024-T1
588,apartament,Calea,MOSILOR,centrala,76.93,388135,1980.0,2024-T3
589,apartament,Calea,MOSILOR,centrala,81.1,388135,1981.0,2024-T3
590,apartament,Calea,MOSILOR,centrala,37.94,422986,1985.0,2024-T2
591,apartament,Calea,MOSILOR,centrala,50.59,587026,1980.0,2024-T4
592,apartament,Calea,MOSILOR,centrala,66.19,622012,1980.0,2024-T1
593,apartament,Calea,MOSILOR,centrala,66.5,333818,1979.0,2024-T4
594,apartament,Calea,MOSILOR,centrala,30.44,323239,1982.0,2024-T3
595,apartament,Calea,MOSILOR,centrala,30.52,208623,1992.0,2024-T4
596,apartament,Calea,MOSILOR,centrala,31.94,338225,1986.0,2024-T1
597,apartament,Calea,MOSILOR,centrala,47.25,499900,1982.0,2024-T1
598,apartament,Calea,MOSILOR,centrala,65.53,462805,1979.0,2024-T4
599,apartament,Calea,MOSILOR,centrala,48.96,487609,1979.0,2024-T2
600,apartament,Calea,MOSILOR,centrala,50.67,387512,1984.0,2024-T3
601,apartament,Calea,MOSILOR,centrala,65.54,517452,1980.0,2024-T3
602,apartament,Calea,MOSILOR,centrala,65.9,622116,1980.0,2024-T4
603,apartament,Calea,MOSILOR,centrala,69.8,482769,1980.0,2024-T3
604,apartament,Calea,MOSILOR,centrala,51.51,360000,1982.0,2024-T4
605,apartament,Calea,MOSILOR,centrala,50.58,395000,1980.0,2024-T2
606,apartament,Calea,MOSILOR,centrala,66.18,640000,1982.0,2024-T1
611,apartament,Intrare,CALUSEI,centrala,51.005,446854,1960.0,2024-T1
612,apartament,Intrare,CHEFALULUI,centrala,94.69,388135,2022.0,2024-T1
613,apartament,Intrare,CHEFALULUI,pipera sud,100.0,388135,2015.0,2024-T1
615,apartament,Intrare,CHEFALULUI,pipera sud,100.36,651275,2015.0,2024-T4
617,apartament,Intrare,COBILITEI,centrala,47.4,388135,2020.0,2024-T3
618,apartament,Intrare,COBILITEI,centrala,50.9,388135,2020.0,2024-T3
620,apartament,Intrare,COBILITEI,centrala,52.96,388135,2020.0,2024-T2
622,apartament,Intrare,DEPOULUI,tei,57.54,532086,2018.0,2024-T1
623,apartament,Intrare,EPISCOP RADU,centrala,42.31,435400,1940.0,2024-T3
627,apartament,Intrare,"GHEORGHE COSTEA, SERGENT",centrala,27.5,388135,2023.0,2024-T2
628,apartament,Intrare,"GHEORGHE COSTEA, SERGENT",centrala,78.9,627105,2023.0,2024-T2
629,apartament,Intrare,"GHEORGHE COSTEA, SERGENT",centrala,80.0,620300,2023.0,2024-T3
631,apartament,Intrare,"GHEORGHE COSTEA, SERGENT",centrala,17.2,630000,2023.0,2024-T2
637,apartament,Intrare,"IONITA ZAMBILA, SOLDAT",pantelimon,36.25,248535,1974.0,2024-T1
639,apartament,Intrare,ITALIANA,centrala,51.005,388135,1935.0,2024-T2
640,apartament,Intrare,MIHAI EMINESCU,centrala,48.2,194000,1936.0,2024-T2
641,apartament,Intrare,MIHAI EMINESCU,centrala,90.92,248700,1930.0,2024-T3
642,apartament,Intrare,MIHAI EMINESCU,centrala,88.83,130020,1932.0,2024-T4
643,apartament,Intrare,"NICOLAE CERGA, CAPORAL",vatra luminoasa,48.95,388206,1976.0,2024-T4
644,apartament,Intrare,"NICOLAE CERGA, CAPORAL",vatra luminoasa,49.6,100000,1976.0,2024-T2
645,apartament,Intrare,"NICOLAE CERGA, CAPORAL",vatra luminoasa,66.23,447885,1976.0,2024-T2
646,apartament,Intrare,NICOLAE VERMONT,centrala,45.82,293654,1935.0,2024-T3
647,apartament,Intrare,NICOLAE VERMONT,centrala,62.4,398017,1940.0,2024-T4
649,apartament,Intrare,NICOLAE VERMONT,centrala,41.8,139115,1936.0,2024-T4
650,apartament,Intrare,POPA NAN,centrala,58.75,340000,1938.0,2024-T3
651,apartament,Intrare,POPA NAN,centrala,62.84,388135,1942.0,2024-T3
655,apartament,Intrare,SPATARULUI,centrala,18.91,72403,1939.0,2024-T2
656,apartament,Intrare,SPATARULUI,centrala,19.08,124357,1939.0,2024-T3
657,apartament,Intrare,SPATARULUI,centrala,51.005,394130,1938.0,2024-T3
658,casa,Intrare,SPATARULUI,centrala,97.67,388135,1950.0,2024-T4
660,casa,Intrare,TACIUNELUI,tei,63.55,600000,2011.0,2024-T1
661,apartament,Intrare,TACIUNELUI,tei,75.88,388135,2009.0,2024-T1
662,apartament,Intrare,TEIUL DOAMNEI,tei,22.55,176648,1977.0,2024-T3
663,apartament,Intrare,TEIUL DOAMNEI,tei,22.6,189107,1980.0,2024-T1
664,apartament,Intrare,TEIUL DOAMNEI,tei,22.76,183150,1974.0,2024-T2
665,apartament,Intrare,TEIUL DOAMNEI,tei,22.76,191606,1974.0,2024-T3
666,apartament,Intrare,TEIUL DOAMNEI,tei,22.8,193830,1992.0,2024-T3
667,apartament,Intrare,TEIUL DOAMNEI,tei,24.15,161542,1975.0,2024-T3
668,apartament,Intrare,TEIUL DOAMNEI,tei,35.4,223695,1975.0,2024-T1
669,apartament,Intrare,TEIUL DOAMNEI,tei,37.12,258580,1976.0,2024-T1
670,apartament,Intrare,TEIUL DOAMNEI,tei,37.4,200000,1956.0,2024-T2
671,apartament,Intrare,TEIUL DOAMNEI,tei,37.46,283506,1974.0,2024-T3
672,apartament,Intrare,TEIUL DOAMNEI,tei,37.92,276123,1976.0,2024-T3
673,apartament,Intrare,TEIUL DOAMNEI,tei,38.71,212500,1971.0,2024-T2
674,apartament,Intrare,TEIUL DOAMNEI,tei,41.48,353580,1977.0,2024-T3
676,apartament,Intrare,VIITORULUI,centrala,51.005,388135,2022.0,2024-T2
677,apartament,Piata,C. A. ROSETTI,centrala,51.005,388135,1948.0,2024-T4
678,apartament,Piata,EMANUEL PAKE-PROTOPOPESCU,centrala,51.005,497710,2008.0,2024-T2
680,apartament,Piata,EMANUEL PAKE-PROTOPOPESCU,centrala,45.48,263786,1937.0,2024-T3
681,apartament,Piata,EMANUEL PAKE-PROTOPOPESCU,centrala,63.91,487726,1940.0,2024-T4
683,apartament,Piata,SFANTUL STEFAN,centrala,25.28,129751,1930.0,2024-T4
684,apartament,Sosea,ANDRONACHE,andronache,44.71,348306,2017.0,2024-T2
686,apartament,Sosea,ANDRONACHE,andronache,82.22,388135,2018.0,2024-T4
688,apartament,Sosea,ANDRONACHE,andronache,33.1,173950,2005.0,2024-T1
689,apartament,Sosea,ANDRONACHE,andronache,31.74,209038,2005.0,2024-T3
690,apartament,Sosea,ANDRONACHE,andronache,33.04,248747,2004.0,2024-T3
691,apartament,Sosea,ANDRONACHE,andronache,67.75,240480,2005.0,2024-T4
692,apartament,Sosea,ANDRONACHE,andronache,50.45,377530,2023.0,2024-T1
693,apartament,Sosea,ANDRONACHE,andronache,51.92,200000,2023.0,2024-T3
694,apartament,Sosea,ANDRONACHE,andronache,45.36,199044,2023.0,2024-T2
